Mesure (Unité de mesure combinée)_x,Domaine,Année,Nombre d'emplois,Mesure (Unité de mesure combinée)_y,Paramètre,Valeur
Emploi dans les activités de l'économie verte,Bruit,2016,4790.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.51
Emploi dans les activités de l'économie verte,Bruit,2016,4790.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.06
Emploi dans les activités de l'économie verte,Bruit,2016,4790.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.43
Emploi dans les activités de l'économie verte,"Nature, biodiversité, paysages",2016,26421.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.51
Emploi dans les activités de l'économie verte,"Nature, biodiversité, paysages",2016,26421.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.06
Emploi dans les activités de l'économie verte,"Nature, biodiversité, paysages",2016,26421.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.43
Emploi dans les activités de l'économie verte,Gestion des ressources naturelles,2016,215915.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.51
Emploi dans les activités de l'économie verte,Gestion des ressources naturelles,2016,215915.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.06
Emploi dans les activités de l'économie verte,Gestion des ressources naturelles,2016,215915.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.43
Emploi dans les activités de l'économie verte,gestion_eau,2016,4094.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.51
Emploi dans les activités de l'économie verte,gestion_eau,2016,4094.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.06
Emploi dans les activités de l'économie verte,gestion_eau,2016,4094.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.43
Emploi dans les activités de l'économie verte,gestion_forêt,2016,9891.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.51
Emploi dans les activités de l'économie verte,gestion_forêt,2016,9891.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.06
Emploi dans les activités de l'économie verte,gestion_forêt,2016,9891.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.43
Emploi dans les activités de l'économie verte,recup,2016,26928.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.51
Emploi dans les activités de l'économie verte,recup,2016,26928.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.06
Emploi dans les activités de l'économie verte,recup,2016,26928.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.43
Emploi dans les activités de l'économie verte,EnR,2016,66583.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.51
Emploi dans les activités de l'économie verte,EnR,2016,66583.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.06
Emploi dans les activités de l'économie verte,EnR,2016,66583.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.43
Emploi dans les activités de l'économie verte,Maîtrise énergie,2016,108420.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.51
Emploi dans les activités de l'économie verte,Maîtrise énergie,2016,108420.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.06
Emploi dans les activités de l'économie verte,Maîtrise énergie,2016,108420.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.43
Emploi dans les activités de l'économie verte,Activités transversales,2016,81640.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.51
Emploi dans les activités de l'économie verte,Activités transversales,2016,81640.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.06
Emploi dans les activités de l'économie verte,Activités transversales,2016,81640.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.43
Emploi dans les activités de l'économie verte,Ingénierie,2016,10930.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.51
Emploi dans les activités de l'économie verte,Ingénierie,2016,10930.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.06
Emploi dans les activités de l'économie verte,Ingénierie,2016,10930.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.43
Emploi dans les activités de l'économie verte,R&D,2016,25269.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.51
Emploi dans les activités de l'économie verte,R&D,2016,25269.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.06
Emploi dans les activités de l'économie verte,R&D,2016,25269.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.43
Emploi dans les activités de l'économie verte,Serv gaux,2016,45442.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.51
Emploi dans les activités de l'économie verte,Serv gaux,2016,45442.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.06
Emploi dans les activités de l'économie verte,Serv gaux,2016,45442.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.43
Emploi dans les activités de l'économie verte,Activités périphériques,2016,412657.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.51
Emploi dans les activités de l'économie verte,Activités périphériques,2016,412657.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.06
Emploi dans les activités de l'économie verte,Activités périphériques,2016,412657.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.43
Emploi dans les activités de l'économie verte,Gestion des espaces verts,2016,27300.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.51
Emploi dans les activités de l'économie verte,Gestion des espaces verts,2016,27300.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.06
Emploi dans les activités de l'économie verte,Gestion des espaces verts,2016,27300.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.43
Emploi dans les activités de l'économie verte,Transports longue distance,2016,285811.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.51
Emploi dans les activités de l'économie verte,Transports longue distance,2016,285811.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.06
Emploi dans les activités de l'économie verte,Transports longue distance,2016,285811.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.43
Emploi dans les activités de l'économie verte,Transports urbains et suburbains,2016,99545.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.51
Emploi dans les activités de l'économie verte,Transports urbains et suburbains,2016,99545.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.06
Emploi dans les activités de l'économie verte,Transports urbains et suburbains,2016,99545.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.43
Emploi dans les éco-activités ,Protection des sols et des masses d'eau,2016,86643.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.51
Emploi dans les éco-activités ,Protection des sols et des masses d'eau,2016,86643.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.06
Emploi dans les éco-activités ,Protection des sols et des masses d'eau,2016,86643.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.43
Emploi dans les éco-activités ,Maîtrise de l'énergie,2016,108420.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.51
Emploi dans les éco-activités ,Maîtrise de l'énergie,2016,108420.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.06
Emploi dans les éco-activités ,Maîtrise de l'énergie,2016,108420.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.43
Emploi dans les éco-activités ,Energies renouvelables,2016,66583.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.51
Emploi dans les éco-activités ,Energies renouvelables,2016,66583.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.06
Emploi dans les éco-activités ,Energies renouvelables,2016,66583.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.43
Emploi dans les éco-activités ,Collecte et traitement des déchets,2016,99012.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.51
Emploi dans les éco-activités ,Collecte et traitement des déchets,2016,99012.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.06
Emploi dans les éco-activités ,Collecte et traitement des déchets,2016,99012.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.43
Emploi dans les éco-activités ,Gestion des eaux usées,2016,53488.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.51
Emploi dans les éco-activités ,Gestion des eaux usées,2016,53488.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.06
Emploi dans les éco-activités ,Gestion des eaux usées,2016,53488.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.43
Emploi dans les éco-activités ,Administration générale relative à l'environnement,2016,45442.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.51
Emploi dans les éco-activités ,Administration générale relative à l'environnement,2016,45442.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.06
Emploi dans les éco-activités ,Administration générale relative à l'environnement,2016,45442.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.43
Emploi dans les éco-activités ,Récupération de matériaux de recyclage,2016,26928.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.51
Emploi dans les éco-activités ,Récupération de matériaux de recyclage,2016,26928.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.06
Emploi dans les éco-activités ,Récupération de matériaux de recyclage,2016,26928.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.43
Emploi dans les éco-activités ,Protection de la biodiversité et des paysages,2016,26421.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.51
Emploi dans les éco-activités ,Protection de la biodiversité et des paysages,2016,26421.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.06
Emploi dans les éco-activités ,Protection de la biodiversité et des paysages,2016,26421.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.43
Emploi dans les éco-activités ,R & D environnementale,2016,25269.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.51
Emploi dans les éco-activités ,R & D environnementale,2016,25269.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.06
Emploi dans les éco-activités ,R & D environnementale,2016,25269.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.43
Emploi dans les éco-activités ,Ingénierie environnementale,2016,10930.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.51
Emploi dans les éco-activités ,Ingénierie environnementale,2016,10930.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.06
Emploi dans les éco-activités ,Ingénierie environnementale,2016,10930.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.43
Emploi dans les éco-activités ,Protection de l'air extérieur,2016,7848.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.51
Emploi dans les éco-activités ,Protection de l'air extérieur,2016,7848.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.06
Emploi dans les éco-activités ,Protection de l'air extérieur,2016,7848.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.43
Emploi dans les éco-activités ,Gestion durable de la forêt,2016,9891.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.51
Emploi dans les éco-activités ,Gestion durable de la forêt,2016,9891.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.06
Emploi dans les éco-activités ,Gestion durable de la forêt,2016,9891.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.43
Emploi dans les éco-activités ,Lutte contre le bruit,2016,4790.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.51
Emploi dans les éco-activités ,Lutte contre le bruit,2016,4790.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.06
Emploi dans les éco-activités ,Lutte contre le bruit,2016,4790.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.43
Emploi dans les éco-activités ,Gestion des ressources en eau,2016,4094.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.51
Emploi dans les éco-activités ,Gestion des ressources en eau,2016,4094.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.06
Emploi dans les éco-activités ,Gestion des ressources en eau,2016,4094.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,79.43
